CID,HA,Dipole,DonorType,SMILES,mlp_adsorption_energy,dft_adsorption_energy
114858870,21.0,2.6976443545999538,amine_secondary,CCNCC(CC1=C(C=C(C=C1)Cl)F)C2=CC=CC=C2Cl,-0.7747832536697388,
80693735,12.0,2.698012621548128,amine_secondary,C1=CC(=C(C=C1Cl)F)NCCF,-0.7632934600114822,
43200166,14.0,2.698113802039862,amine_secondary,CC(C)NC(C)C1=CC(=C(C=C1)F)Cl,-0.8352966755628586,
116661841,20.0,2.702403193501296,amine_secondary,CCNC(CC1=CCCCC1)C2=C(C(=C(C=C2)F)F)F,-0.7816920280456543,
106867738,21.0,2.7026623041824887,amine_secondary,CCNC(CC1=CC(=CC=C1)F)CC2=C(C=C(C=C2)C)Cl,-1.1262974292039871,
63820938,18.0,2.7039601680472294,amine_secondary,CCC(C1=CC=C(C=C1)Cl)NCC2(CCCC2)C,-0.8670912981033325,
63497790,19.0,2.704149386564285,amine_secondary,CCCNCC(CC1=C(C=C(C=C1)F)Cl)CC(C)C,-0.8854494690895081,
80089826,15.0,2.7043697554360056,amine_secondary,CCCNC(CC(F)(F)F)C(CC)CC,-0.7017817944288254,
62712079,16.0,2.710469770735324,amine_secondary,CC(C)(C)NCC1CC1C2=CC=C(C=C2)Cl,-1.0460893213748932,
114146216,19.0,2.710780688279485,amine_secondary,C1CC(CC1CNCC2=CC(=CC=C2)C(F)(F)F)Cl,-1.0485659427940845,
63415683,21.0,2.71216667653852,amine_secondary,CCCNC(CC1=C(C=C(C=C1)Cl)Cl)C2CCCC(C2)C,-0.904471144080162,
65091755,20.0,2.7156039761066046,amine_secondary,CCCC1CCCC(CC1)NCC2=CC(=C(C=C2)F)F,-1.0609420835971832,
43632452,15.0,2.7164526702390748,amine_secondary,CCCNC1CC(C1)C2=CC(=CC=C2)Cl,-1.059327319264412,
46240518,26.0,2.720671295005701,amine_secondary,[2H]C1=C(C(=C2C(=C1[2H])C(=C(C(=C2[C@@H](C([2H])([2H])[2H])NCC([2H])([2H])CC3=CC(=CC=C3)C(F)(F)F)[2H])[2H])[2H])[2H])[2H],-1.1913564801216125,
83069375,19.0,2.7210181261875124,amine_secondary,CC1=CC(=C(C=C1)F)NC(C)C2=CC(=C(C=C2)Cl)F,-0.9684366136789322,
63418652,18.0,2.727436650828576,amine_secondary,CC(C)C1CCC(CC1)NC2=C(C=CC(=C2)Cl)Cl,-0.7976247668266296,
113328373,18.0,2.728038665090361,amine_secondary,CCC(CC)(CC)NCC1=CC=C(C=C1)C(F)F,-0.8745821714401245,
81017394,16.0,2.729512898137505,amine_secondary,CCNCC1CCC1C2=C(C=C(C=C2)Cl)F,-1.031404435634613,
43100609,20.0,2.730889592574918,amine_secondary,CCC(C1=CC=C(C=C1)C)NCCC2=CC=C(C=C2)Cl,-1.423593133687973,
43110844,18.0,2.733361308726126,amine_secondary,CC1=C(C=C(C=C1)NC2CCC3=CC=CC=C23)Cl,-1.2540794759988785,
85886106,16.0,2.7339881950780254,amine_secondary,CCCCCNC1=CC2=CC=CC=CC2=C1,-4.222254201769829,
114153199,18.0,2.734052704798501,amine_secondary,CC(C1=C(C=C(C=C1)Cl)Cl)NCCC2=CCCC2,-1.0474889874458313,
116243893,16.0,2.7343947724200324,amine_secondary,CC1=CC(=CC(=C1)CNCC(C(C)C)Cl)C,-1.149023625999689,
114543729,16.0,2.7382287433165624,amine_secondary,CC1CCC(C1)NCC2=CC(=CC(=C2)Cl)Cl,-0.6619076132774353,
108258946,20.0,2.739105157602205,amine_secondary,CC(C)NCC1=C(C=C(C=C1)F)C2=CC(=CC(=C2)Cl)F,-0.6795024573802948,
82783631,20.0,2.743773005519772,amine_secondary,CCNC(C)C1=C(C=C(C=C1)C2=CC(=C(C=C2)F)Cl)Cl,-1.0244828313589096,
84701354,17.0,2.7440537687396,amine_secondary,CC(C1=CC=CC(=C1)CC2CCNCC2)(F)F,-1.1650932431221008,
118364491,15.0,2.746326139537873,amine_secondary,C1CNC2=CC=CC=C2C1CC(F)(F)F,-0.8714548647403717,
70484450,16.0,2.749217524192111,amine_secondary,C1C=CNCC1C2=CC(=CC=C2)C(F)(F)F,-0.8037779629230499,
107290835,19.0,2.75037133095824,amine_secondary,C1CC(CNC1)C(C2=CC(=C(C=C2)C(F)(F)F)F)F,-0.9367190897464752,
105012821,17.0,2.752558686368921,amine_secondary,CCCNC(CC1CC2CCC1C2)C(F)(F)F,-0.7473035492002964,
108328771,21.0,2.7548038404964514,amine_secondary,CCNC(C)C1=C(C=C(C=C1)F)C2=C(C=CC(=C2F)C)F,-0.8480601608753204,
63450778,20.0,2.7618019561081857,amine_secondary,CCCC(C1=CC=C(C=C1)Cl)NCC2=CC=CC=C2C,-1.3598677664995193,
81491591,17.0,2.7625474259453,amine_secondary,CCCNC(CCC=C)C1=CC(=C(C=C1)Cl)Cl,-1.0755454003810883,
62801314,20.0,2.768167343460832,amine_secondary,CNC(C1=CC(=CC=C1)F)C2=CC=CC=C2C(F)(F)F,-1.084083616733551,
61514306,14.0,2.770143629108245,amine_secondary,CC1=CC=C(C=C1)C(C)NCC(F)F,-0.907385528087616,
106985837,16.0,2.778105419373066,amine_secondary,C1CCC(CC1)C2CNC3=C2C=CC=C3Cl,-1.0432079955935478,
79660348,18.0,2.7786430227386174,amine_secondary,CCNC(C1=C(C=CC(=C1)F)F)C(C(F)F)(F)F,-0.5837326049804688,
81687668,16.0,2.78045853522562,amine_secondary,CCC(C)CNC1CCC2=C1C=CC(=C2)Cl,-0.9171998202800751,
65467584,21.0,2.782594856429876,amine_secondary,CC(C1=CC(=CC=C1)C(F)(F)F)NC2=C(C=CC=C2Cl)Cl,-0.8267831802368164,
43150445,18.0,2.783963313176738,amine_secondary,CC(C1=CC(=CC=C1)Cl)NC2=C(C=C(C=C2)F)Cl,-1.0154622197151184,
87178556,6.0,2.7850856372578563,amine_secondary,CCNC(Cl)Cl,-0.437509436160326,
80376065,21.0,2.787145194048204,amine_secondary,CCNC(CC1=CC(=C(C=C1)F)F)C2=CC(=C(C=C2)C)C,-0.9243692457675934,
92159279,14.0,2.788521149031149,amine_secondary,C1[C@H]([C@H](C2=CC=CC=C21)NCCCl)Cl,-0.7538930363953114,
115058872,18.0,2.793671170214025,amine_secondary,CC(C)(C)CC1(CCCN1)CC2=CC=C(C=C2)F,-1.1429363191127777,
102857649,21.0,2.7938099876967293,amine_secondary,CCNC(CC1=C(C(=CC=C1)Cl)F)C2CCC(CC2)(C)C,-0.9604693353176117,
62810106,12.0,2.797741874065762,amine_secondary,CCCNC1=CC(=C(C=C1)F)C,-1.0139846503734589,
83149383,21.0,2.798862701500915,amine_secondary,CCNC(CCCC(C)C)C1=C(C=CC(=C1)C(F)(F)F)F,-0.6126618981361389,
84660327,12.0,2.8019220599233305,amine_secondary,C1C(NC2=C1C=CC(=C2)Cl)CF,-0.7541801780462265,
108393397,18.0,2.8024747702446846,amine_secondary,CCC1=CC=C(C=C1)C2=CC(=C(C=C2)Cl)CNC,-1.1540800333023071,
4712272,16.0,2.802587732305449,amine_secondary,CC1CCCCC1NCC2=CC(=CC=C2)Cl,-0.8910790681838989,
106656494,21.0,2.803755752704932,amine_secondary,CCCNC(/C/1=C/CCCCCC1)C2=C(C=CC(=C2)Cl)C,-0.9350872933864594,
84036364,16.0,2.8042414113057386,amine_secondary,C1C(NC2=C1C=CC(=C2)F)C3=CC=CC=C3,-1.048159509897232,
64741609,18.0,2.8095064615035144,amine_secondary,CCC1CCCC(C1)NCC2=C(C(=CC=C2)Cl)Cl,-0.8273464292287827,
80380541,17.0,2.819243130191152,amine_secondary,CCNC(CC1=CC(=C(C=C1)F)F)CC(C)C,-0.8761413097381592,
63502266,21.0,2.8197139409425915,amine_secondary,CCCNC(C1=C(C=C(C=C1)Cl)F)C2=C(C=C(C=C2)Cl)Cl,-0.7740999758243561,
118429805,16.0,2.8198230217095186,amine_secondary,CCC1=C(C=C(C=C1)Cl)C2=CCNCCC2,-1.0008395165205002,
64032810,16.0,2.819978680572958,amine_secondary,CCNC(C1=CC=C(C=C1)Cl)C(C)C(C)C,-0.9729406833648682,
63454354,16.0,2.8208936525046457,amine_secondary,CC1CCCC(C1)NC2=C(C(=CC=C2)F)C,-1.0868642330169678,
102402712,16.0,2.8209388002952136,amine_secondary,CC1=CC(=CC(=C1)NC2=CC=C(C=C2)Cl)C,-1.13349187374115,
63416035,19.0,2.8239152035379886,amine_secondary,CCNC(CC1=CC(=CC=C1)Cl)C2CCC(CC2)C,-0.9296761155128479,
114207685,17.0,2.829348467176498,amine_secondary,C1CCCC(CCC1)CNC2=CC=C(C=C2)F,-1.1285158693790436,
43150519,18.0,2.833033387111772,amine_secondary,CCC(C1=CC=CC=C1)NC2=C(C=C(C=C2)F)Cl,-0.9800869077444077,
66006076,19.0,2.837286913115768,amine_secondary,CCCCCCCCCCCCNCC1CC(C1)Cl,-1.4626087211072445,
79008638,21.0,2.837517480381222,amine_secondary,CCC(CC1=CC=CC=C1)NC(CC)C2=CC(=CC=C2)Cl,-0.9896950572729111,
116359361,15.0,2.837775535836124,amine_secondary,CC(C(C)(C)NCC1=CC(=CC=C1)Cl)Cl,-0.8438749499619007,
108253857,14.0,2.837926352173361,amine_secondary,CC1CNC(C2=C1C(=C(C=C2)F)F)C,-1.006655603647232,
28603157,15.0,2.838337695105711,amine_secondary,CCCCN[C@@H](C)C1=CC(=C(C=C1)F)Cl,-1.0039792507886887,
81146867,21.0,2.8403169893364018,amine_secondary,CC(CC1=C(C=CC=C1F)F)NCC2=CC(=C(C=C2)F)Cl,-0.8202808201313019,
106877553,19.0,2.8410114896133383,amine_secondary,CC1=CC=CC=C1C(C2=C(C=C(C=C2C)F)C)NC,-1.0803111791610718,
44414290,13.0,2.8410328514554357,amine_secondary,C1[C@@H]2CNC[C@@H]2C3=C1C=C(C=C3)Cl,-1.0987156927585602,
81366231,19.0,2.8441227268971714,amine_secondary,C[C@@H](C1=CC(=CC=C1)Cl)NC(C)C2CC3CC2C=C3,-1.2338969558477402,
106899632,15.0,2.8451132542020185,amine_secondary,CCC1=CC=C(C=C1)CNC/C=C/CCl,-1.180745504796505,
43694776,16.0,2.84627979941256,amine_secondary,CC(CC1=CC(=CC=C1)Cl)NC2CCCC2,-0.8709549605846405,
108382851,19.0,2.847231004319284,amine_secondary,CCCC1CCC(CC1)NCC2=C(C=C(C=C2)Cl)C,-1.3090837895870209,
116699427,16.0,2.849937043174463,amine_secondary,C1=C(C=C(C=C1NCC(F)F)Cl)C(F)(F)F,-0.6060976088047028,
43096511,19.0,2.850915069539954,amine_secondary,CCCC(C1=CC=C(C=C1)Cl)NC2CCCCCC2,-1.017964318394661,
103903084,17.0,2.852448233091532,amine_secondary,CCC1(CC1)CNC2CC3=C(C2)C=C(C=C3)Cl,-1.0432442277669907,
116642805,16.0,2.8558155014380744,amine_secondary,CC#CCCNC1CCC2=C1C=CC(=C2)Cl,-0.9312969297170639,
91464038,34.0,2.8579808458938283,amine_secondary,CC1=CC=C(C=C1)C(=CC2=CCC(C=C2)NC3=CC(=C(C=C3)C)C)C4=CC(=CC=C4)C(F)(F)F,-1.7547249495983124,
65026616,14.0,2.858130525548649,amine_secondary,CCC(CCl)NCC1=CC(=CC=C1)F,-1.0427076555788517,
105051080,20.0,2.8584106508161136,amine_secondary,CC1=CC(=C(C=C1)F)C(CC2=C(C=C(C=C2)F)C)NC,-1.1505209505558014,
83108707,16.0,2.858502323560539,amine_secondary,CC(C)(C)NCC(C1=CC=C(C=C1)F)(F)F,-0.6258557438850403,
63820586,17.0,2.859215896143032,amine_secondary,CC1(CCCC1)CNCC2=CC(=CC(=C2)Cl)Cl,-1.0204968750476837,
81018706,17.0,2.862328685412107,amine_secondary,CC(C)NCCC(C)CC1=C(C(=CC=C1)F)F,-0.8898192346096039,
64663708,18.0,2.863054894659723,amine_secondary,CCCNCC(C)CC1=CC=CC=C1C(F)(F)F,-1.0889807492494583,
65024440,18.0,2.863624829782525,amine_secondary,CC1=CC(=CC(=C1)CNC2(CCCCC2)CCl)C,-1.141323622316122,
66092247,17.0,2.863869978035141,amine_secondary,CC1=CC(=C(C(=C1)C)CNCC(C)CCCl)C,-1.333946831524372,
107476198,20.0,2.86454964416311,amine_secondary,CCC1=CC=CC=C1C(C2=CC(=C(C=C2Cl)F)F)NC,-0.8787836730480194,
14936092,14.0,2.865175628347763,amine_secondary,C1C2CNCC2C1C3=CC=C(C=C3)Cl,-1.2563342899084091,
57608878,20.0,2.866379944466888,amine_secondary,[2H]C1(CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl)NC,-0.8968895673751831,
106167537,17.0,2.868250500008847,amine_secondary,CCC1=CC=C(C=C1)CNC(C)(CC)CCCl,-0.8894074708223343,
43438211,20.0,2.8744654715816296,amine_secondary,CCC1=CC=C(C=C1)C(CC)NC2=C(C=CC(=C2)Cl)F,-1.004823550581932,
83156855,15.0,2.877263306612553,amine_secondary,CC1=C(C=CC=C1F)NCCCC(C)C,-1.0971503555774689,
62965673,17.0,2.8813869954667664,amine_secondary,CNC1CCCCC1C2=C(C(=C(C=C2)F)F)F,-0.8928843438625336,
115517560,19.0,2.8842545573074854,amine_secondary,CCC1=CC=C(C=C1)C(C)NCCCCC(F)(F)F,-0.9130438268184662,
83065371,20.0,2.885043492439239,amine_secondary,C1CC2=C(C1NC3=C(C(=C(C=C3)F)F)F)C=CC=C2F,-1.0298246443271637,
81022174,21.0,2.885177994725109,amine_secondary,CC1(CCC(C(C1)C2=CC(=CC=C2)C(F)(F)F)CNC)C,-1.0703847706317902,
64496494,17.0,2.8894476113333494,amine_secondary,CCNC(CCC1=C(C(=CC=C1)Cl)Cl)C(C)C,-0.8183440715074539,
115768206,16.0,2.889923533844105,amine_secondary,C#CCCCCNCC1=CC(=C(C=C1)F)Cl,-1.0322559028863907,
106877620,20.0,2.89141253723297,amine_secondary,CCC1=CC=CC=C1C(C2=C(C=C(C=C2C)F)C)NC,-0.9773489236831665,
43767845,17.0,2.8918659196724525,amine_secondary,CCC(C(C)C)NC(C)C1=CC(=C(C=C1)Cl)Cl,-0.7002230882644653,
24267049,18.0,2.8932057678094725,amine_secondary,C1C(CNC2=C1C=C(C=C2)Cl)C3=CC=C(C=C3)F,-1.0702186673879623,
105037623,16.0,2.897406918298671,amine_secondary,CC#CCCC(C1=CC(=CC(=C1)C)Cl)NC,-0.8138431459665298,
82936919,13.0,2.897565393543173,amine_secondary,C1CCC(CC1)NCC2(CC2)CCl,-0.8509300872683525,
43178827,21.0,2.898975224367397,amine_secondary,CC(C1=CC(=CC=C1)C(F)(F)F)NCC2=CC=CC=C2F,-1.160123199224472,
119090674,14.0,2.899438555622277,amine_secondary,CC1=CC2=C(C=C1)NC(C=C2Cl)(C)C,-1.0234211534261703,
107998853,20.0,2.900955218758297,amine_secondary,CC1=CC(=C(C=C1F)Cl)C(C2=CC(=C(C=C2)Cl)F)NC,-0.8944245725870132,
105032512,20.0,2.9030982563098,amine_secondary,CCCCCCC(CC1=C(C(=CC=C1)F)Cl)NCCC,-0.9419747740030289,
43233394,19.0,2.908392960193997,amine_secondary,C1CC1C(C2=CC=CC=C2)NCC3=CC(=CC=C3)Cl,-1.4737845659255981,
115968056,20.0,2.910447828300827,amine_secondary,CC1=C(C=C(C=C1)F)CNCCC2=CC(=CC(=C2)F)F,-1.2787975072860718,
112563390,15.0,2.91125463514032,amine_secondary,C1C(CN1)(C2=CC=C(C=C2)C(F)(F)F)F,-1.0402852594852448,
65025374,13.0,2.911442882973492,amine_secondary,CC(C)CC(CCl)NCC(F)(F)F,-0.5983890742063522,
114631814,19.0,2.9129372360924632,amine_secondary,CC1(C(CC1Cl)NCC2=CC(=CC=C2)C(F)(F)F)C,-0.894152332097292,
116788683,16.0,2.9138228002464395,amine_secondary,C1CCC(C1)NCC(C2=CC=CC=C2)(F)F,-0.9838244020938873,
65003179,21.0,2.9144731411340885,amine_secondary,CCCNCC1(CC2(C1)CCCC2)C3=CC(=C(C=C3)Cl)Cl,-0.7591262608766556,
7047887,12.0,2.9163064965435304,amine_secondary,C1C[C@@H](NC1)C2=CC(=CC=C2)F,-1.0299346446990967,
108381951,21.0,2.917617335816848,amine_secondary,CCC(C)(C)C1CCC(CC1)NCC2=C(C=C(C=C2)Cl)C,-1.2057200074195862,
63046144,15.0,2.9184723757889164,amine_secondary,CCCCNCCC1=CC(=C(C=C1)Cl)Cl,-1.1780878156423569,
113715692,18.0,2.9217407428883897,amine_secondary,C1CC=C(C1)CCNC2CCCC(C2)C(F)(F)F,-0.8575602024793625,
115984385,20.0,2.922038320153588,amine_secondary,CCCNC1CCCCC(C1)CC2=C(C(=CC=C2)F)Cl,-1.098317563533783,
106167383,16.0,2.9296421667483554,amine_secondary,CCC(C)(CCCl)NCC1=CC=CC=C1F,-1.0939843319356441,
105373803,19.0,2.9298962272741,amine_secondary,CC1CCCC(C1)C(CC2=C(C=CC(=C2)F)C)NC,-1.0147645771503448,
43512753,21.0,2.9331773235176217,amine_secondary,C1C(CC2=CC=CC=C21)NC3=C(C=CC(=C3)C(F)(F)F)Cl,-0.9507263600826263,
80114579,20.0,2.935032628008929,amine_secondary,CC1=CC(=C(C=C1)C(CC2=C(C(=CC=C2)F)F)NC)C,-1.1127970218658447,
63415776,19.0,2.935047450751861,amine_secondary,CC1CCC(CC1)C(CC2=C(C=C(C=C2)F)Cl)NC,-0.7874883785843849,
43099117,21.0,2.9369281628279573,amine_secondary,CC(C1=CC2=C(C=C1)C3=CC=CC=C3C2)NCC(F)(F)F,-0.9802133589982986,
65023718,16.0,2.938043897934985,amine_secondary,CC(CNCC1=CC=C(C=C1)C(C)(C)C)Cl,-0.9851023927330971,
28539145,18.0,2.9393714990824145,amine_secondary,CCC1CCC(CC1)N[C@H](C)C2=CC=C(C=C2)Cl,-1.0628475993871689,
43234063,20.0,2.940390271865964,amine_secondary,CC1=CC=C(C=C1)CNC(C2=CC=C(C=C2)Cl)C(C)C,-1.0777863264083862,
105004862,18.0,2.9413043475822085,amine_secondary,CCCNC(CC1=CC(=C(C=C1)F)F)C=C(C)C,-1.0321062505245209,
83818814,14.0,2.9429531730865173,amine_secondary,C1CNCC1(CC2=CC=CC=C2F)F,-1.1329373717308044,
81453703,19.0,2.952838841385354,amine_secondary,CCNC(C1=CC=C(C=C1)Cl)C2=C(C(=CC=C2)F)Cl,-1.000766932964325,
17244214,21.0,2.954258506690977,amine_secondary,CC1=C(C=CC2=C1NC(C3C2C=CC3)C4=CC=CC=C4)Cl,-1.1398753225803375,
43400653,18.0,2.9556715377810505,amine_secondary,C1=CC=C(C(=C1)CNCCC2=CC(=CC=C2)F)Cl,-1.1105269566178322,
115063776,17.0,2.961472713147464,amine_secondary,CC(C)C1CNCC2=C1C=CC=C2C(F)(F)F,-0.9325448572635651,
43633563,19.0,2.9632062811655557,amine_secondary,CC1=CC=CC(=C1)C2CC(C2)NC3=CC=C(C=C3)F,-1.3177888095378876,
115504948,19.0,2.9639650902164822,amine_secondary,CCNCC1=C(C=C(C=C1)Cl)C2=C(C=C(C=C2)F)Cl,-0.6730958968400955,
116789292,20.0,2.966346791062872,amine_secondary,CC(CNCC(C1=CC=CC=C1)(F)F)C2=CC=CC=C2,-0.9329381585121155,
43773998,19.0,2.9703373014381715,amine_secondary,C1CCC2CC(CCC2C1)NC3=C(C=C(C=C3)F)Cl,-0.861892506480217,
81016114,15.0,2.9705175474159384,amine_secondary,CCNCC(C)C(C)C1=CC=C(C=C1)Cl,-1.197750985622406,
43488974,20.0,2.97220731104982,amine_secondary,CCNC(C1=CC=C(C=C1)Cl)C(C)(C)C2=CC=CC=C2,-0.9103297293186188,
54028043,25.0,3.1363438186491925,amine_secondary,CC1=CC(=CC=C1)C[C@@H]2C3CCC4=C([C@H]3CN2)C=CC=C4C(F)(F)F,-1.357602283358574,
63891092,19.0,3.146228523727258,amine_secondary,CCNC(CC(C)(C)C)C1=CC(=CC=C1)C(F)(F)F,-0.8692607283592224,
55219081,18.0,3.146348731817724,amine_secondary,CCCCCCCC(C1=CC(=C(C=C1)F)Cl)NC,-0.9932443797588348,
103039874,18.0,3.1503682845235725,amine_secondary,CCNC(CC1=CC(=C(C=C1)F)Cl)C2CCCC2,-0.8331268131732941,
103776857,18.0,3.152473234863541,amine_secondary,CC(CC(F)(F)F)NC1CCCCC1C(C)(C)C,-0.8430574089288712,
107289148,20.0,3.1529595751590285,amine_secondary,CNC(CCC(F)(F)F)C1=CC(=C(C=C1)C(F)(F)F)F,-0.819719135761261,
65047002,15.0,3.159059145153347,amine_secondary,CC1CCCC1NC2=C(C(=CC=C2)Cl)C,-0.8522717207670212,
81017110,16.0,3.159640529135395,amine_secondary,CC(C)NCC1CCC1C2=CC=C(C=C2)Cl,-0.8598017990589142,
79598364,19.0,3.164771714033573,amine_secondary,CC(C)NCCC=C(C)C1=CC(=CC=C1)C(F)(F)F,-1.1490112245082855,
105108121,18.0,3.165501753693244,amine_secondary,CCCNC(CC=C)C1CCCC(C1)C(F)(F)F,-0.8544904738664627,
64759881,19.0,3.4978546956433165,amine_secondary,CC1=C(C=C(C=C1)NC2CCCCC2C(F)(F)F)F,-0.9387631416320801,
113824800,17.0,3.498628901894855,amine_secondary,CC1=C(C=CC(=C1)C(F)(F)F)C(C(F)F)NC,-0.731778934597969,
63419442,15.0,3.5016108783013,amine_secondary,C1CCC(C1)CNC2=C(C=C(C=C2)Cl)Cl,-0.7136084660887718,
43102875,20.0,3.50606872562718,amine_secondary,CC1CCCC(C1NC2=C(C=CC(=C2)C(F)(F)F)Cl)C,-0.7376158386468887,
107892029,17.0,3.50776225064057,amine_secondary,CC(C)C(CC1=CC(=C(C=C1)Cl)F)C(C)NC,-0.9202665239572525,
113564380,19.0,3.5082410578855607,amine_secondary,C1=CC=C(C=C1)C(CNC2=CC=CC=C2CCl)(F)F,-1.0579052343964577,
66767398,19.0,3.5192883930434005,amine_secondary,CC(C)C(=C)[C@H](CNC(C)(C)C)C1=CC=C(C=C1)Cl,-0.8914519846439362,
83069696,16.0,3.5193315355008825,amine_secondary,CC(C1=CC(=C(C=C1)Cl)F)NCC(C)(C)C,-0.7907286137342453,
66477870,21.0,3.5282357037550653,amine_secondary,CCCNC(CC1=CC(=C(C=C1)Cl)Cl)C2C(C2(C)C)(C)C,-1.0882604718208313,
115847112,20.0,3.528947218770493,amine_secondary,CCNC(CC1CCCC1)C2=CC=C(C=C2)C(F)(F)F,-1.0641416609287262,
105138230,21.0,3.532415956098319,amine_secondary,CCCCCCCCCCC(C1CCC(CC1)(F)F)NC,-1.0634274631738663,
116136385,17.0,3.5409306487162384,amine_secondary,CC(C1=CC(=C(C=C1)F)Cl)NCCC2CCC2,-0.876866489648819,
62814324,17.0,3.544461153490471,amine_secondary,C1C=CC2C1CC2NC3=CC(=C(C=C3F)F)F,-0.8424499928951263,
43097015,16.0,3.547527097244642,amine_secondary,CCCCCC(C)NC1=C(C=CC(=C1)Cl)C,-1.0347011089324951,
43632459,17.0,3.553215658377212,amine_secondary,CC1=CC=C(C=C1)C2CC(C2)NCC(F)(F)F,-0.8008717447519302,
24999955,27.0,3.562394884694565,amine_secondary,CC(C12CC3CC(C1)CC(C3)(C2)C4=CC=C(C=C4)Cl)NCC5=CC=CC=C5,-1.1824780404567719,
63082978,21.0,3.5707249422275584,amine_secondary,CNC(C1=C(C=C(C=C1)Cl)F)C2=CC=CC=C2C(F)(F)F,-1.044775351881981,
106781057,16.0,3.571520534220684,amine_secondary,CCC(CC)CC1CCC(CN1)C(F)(F)F,-0.7344793081283569,
11182839,11.0,3.59541462858027,amine_secondary,C1CC2=C(C=CC(=C2)Cl)NC1,-0.8615057468414307,
115063740,15.0,3.599666450464682,amine_secondary,CC1CC2=C(CN1)C(=CC=C2)C(F)(F)F,-0.7189509719610214,
11898071,22.0,3.599684448490729,amine_secondary,C1C=C[C@H]2[C@H]1[C@@H](NC3=C2C=CC(=C3Cl)Cl)C4=CC=C(C=C4)F,-0.9796967953443527,
113886130,18.0,3.6010543469747858,amine_secondary,CC1=CC(=C(C=C1)CNC2=C(C=CC(=C2)F)F)Cl,-1.0701531320810318,
43176264,14.0,3.605663302470989,amine_secondary,CC1CCCC(C1NCC(F)(F)F)C,-0.5403144359588623,
107007037,19.0,3.607235075855745,amine_secondary,C=CCCCCCNC1=C(C(=C(C(=C1F)F)F)F)F,-0.7986839413642883,
65701037,17.0,3.608330884908007,amine_secondary,CC(C1=CC(=C(C=C1)Cl)Cl)NC2CCC=CC2,-0.9203442335128784,
80144915,20.0,3.608724576282873,amine_secondary,CC1=CC(=C(C=C1F)C(C)NC2=C(C(=CC=C2)Cl)F)F,-0.9620072543621063,
112695133,17.0,3.612461321353351,amine_secondary,C#CCCCNCC1=CC=C(C=C1)C(F)(F)F,-1.0837641917169094,
81267415,21.0,3.617371789312235,amine_secondary,CCCNC(C1=C(C(=CC=C1)Cl)F)C2=C(C=C(C=C2)Cl)Cl,-1.0238250494003296,
62712974,17.0,3.619092269723031,amine_secondary,CC1(CC1CNC2CC2)C3=CC(=C(C=C3)Cl)Cl,-1.2065696269273758,
80035396,23.0,3.619483191290712,amine_secondary,CCCNC(CC1=CC=CC=C1)C2=C(C(=CC=C2)C(F)(F)F)F,-0.970552533864975,
103311730,20.0,3.6227470075039743,amine_secondary,CCNC(C1=CC=CC=C1Cl)C(C(F)(F)F)C(F)(F)F,-0.6153682917356491,
81145635,18.0,3.6246614595281854,amine_secondary,C1CC1C(CNCC2=CC(=C(C=C2)F)Cl)C3CC3,-1.1939440071582794,
80436621,17.0,3.6275921135833338,amine_secondary,CCNC(CCC1=CC=C(C=C1)Cl)CC(C)C,-0.9681337922811508,
107001895,21.0,3.637107182323199,amine_secondary,CCCNC(CC1=CC=C(C=C1)C(F)(F)F)C2CC2(C)C,-0.9079768657684326,
79445597,16.0,3.6404981338257816,amine_secondary,CCC(C)C(C1=CC(=C(C(=C1)F)F)F)NC,-0.7635231018066406,
43497545,16.0,3.646098941855665,amine_secondary,CCCNC(C1=CC(=C(C=C1)Cl)Cl)C(C)C,-0.899794727563858,
108023474,20.0,3.646110235817206,amine_secondary,CCNC(C1=CC(=C(C=C1)Cl)Cl)C(C)C2=CC=CC=C2,-0.9648586809635162,
106862136,20.0,3.646972436416404,amine_secondary,CC1=CC(=C(C=C1)CNCCC2=C(C=C(C=C2)Cl)Cl)Cl,-1.2002545893192291,
64758876,20.0,3.650288962351748,amine_secondary,C1CCC(C(C1)C(F)(F)F)NCCC2=CC=C(C=C2)F,-0.9506751298904419,
115503212,19.0,3.6510599440147513,amine_secondary,C1CC(NCC1C(F)(F)F)C2=CC(=C(C=C2F)F)F,-0.5347940772771835,
43434519,21.0,3.6621650511461112,amine_secondary,C1CCC(C(C1)C(F)(F)F)NC2CCC3=CC=CC=C3C2,-0.9086823761463165,
84719060,13.0,3.668181440087854,amine_secondary,C1C2=C(C=C(C=C2)F)C(CN1)(F)F,-0.8891430497169495,
83047869,16.0,3.6687897564801935,amine_secondary,CCCC(C(CC)C1=CC=C(C=C1)Cl)NC,-0.7445307374000549,
114879168,20.0,3.6703051408715326,amine_secondary,CCNC(C)C1=CC(=C(C=C1)F)C2=CC(=CC(=C2)Cl)Cl,-0.7581975013017654,
46241884,26.0,3.683365663681791,amine_secondary,[2H]C1=C(C(=C(C(=C1[2H])C(F)(F)F)[2H])CC([2H])([2H])C([2H])([2H])N[C@@H](C2=CC=CC3=CC=CC=C32)C([2H])([2H])[2H])[2H],-1.2149202227592468,
113350391,17.0,3.684027540562638,amine_secondary,CC(C1=CC=C(C=C1)F)NCC(C(F)F)(F)F,-0.620225727558136,
