query_cid,query_smiles,query_energy,query_category,query_functional_group,query_formula,rank,ref_cid,ref_smiles,ref_status,distance
116418314,CC(CCSC)N(C)C(=O)NC(C)(C)CCC(=O)O,-1.847137197852362,strong_binder,Urea,C13H26N2O3S,13,113488070,CCN(C(C)CC(=O)O)C(=O)NCCCCSC,Success,0.000290
116418314,CC(CCSC)N(C)C(=O)NC(C)(C)CCC(=O)O,-1.847137197852362,strong_binder,Urea,C13H26N2O3S,14,113477947,CC(C)N(CCCC(=O)O)C(=O)NC(C)CCSC,Success,0.000294
116418314,CC(CCSC)N(C)C(=O)NC(C)(C)CCC(=O)O,-1.847137197852362,strong_binder,Urea,C13H26N2O3S,15,116254511,CCN(C(C)CC(=O)O)C(=O)NCCC(C)SC,Success,0.000296
11252032,C/C=C/COC(=O)Cl,-0.4977047294378565,weak_binder,Acyl_halide,C5H7ClO2,1,144897569,C/C(=C\C=C)/COC(=O)Cl,Success,0.001163
11252032,C/C=C/COC(=O)Cl,-0.4977047294378565,weak_binder,Acyl_halide,C5H7ClO2,2,164058211,C/C=C\C(=C/C=C)\OC(=O)Cl,Success,0.001210
11252032,C/C=C/COC(=O)Cl,-0.4977047294378565,weak_binder,Acyl_halide,C5H7ClO2,3,143820418,C/C=C(/COC(=O)Cl)\C=C,Success,0.001244
11252032,C/C=C/COC(=O)Cl,-0.4977047294378565,weak_binder,Acyl_halide,C5H7ClO2,4,135199167,C/C=C(\C=C)/OC(=O)Cl,Success,0.001286
11252032,C/C=C/COC(=O)Cl,-0.4977047294378565,weak_binder,Acyl_halide,C5H7ClO2,5,129168237,C/C=C\C=C/C(=C)OC(=O)Cl,Success,0.001403
149926763,CC(C1=CC=CC=C1)(C(=O)Cl)F,-0.45845662057408276,weak_binder,Acyl_halide,C9H8ClFO,1,105442382,CC1=CC=C(C=C1)C(C(=O)Cl)F,Success,0.000683
149926763,CC(C1=CC=CC=C1)(C(=O)Cl)F,-0.45845662057408276,weak_binder,Acyl_halide,C9H8ClFO,2,105442381,CC1=CC(=CC=C1)C(C(=O)Cl)F,Success,0.000718
149926763,CC(C1=CC=CC=C1)(C(=O)Cl)F,-0.45845662057408276,weak_binder,Acyl_halide,C9H8ClFO,3,105442380,CC1=CC=CC=C1C(C(=O)Cl)F,Success,0.000873
149926763,CC(C1=CC=CC=C1)(C(=O)Cl)F,-0.45845662057408276,weak_binder,Acyl_halide,C9H8ClFO,4,83854431,CC(C1=CC=C(C=C1)C(=O)Cl)F,Success,0.001413
149926763,CC(C1=CC=CC=C1)(C(=O)Cl)F,-0.45845662057408276,weak_binder,Acyl_halide,C9H8ClFO,5,87066996,C1CC1(C2=CC=C(C=C2)C(=O)Cl)F,Success,0.001445
41211954,C1CN(CCC1C(=O)N)C(=O)CC2=CSC(=N2)NC(=O)NC3=CC=C(C=C3)F,-1.8447910398244858,strong_binder,Amine_primary,C18H20FN5O3S,6,41211756,C1CCN(C1)C(=O)CC2=CSC(=N2)NC(=O)NC3=CC=C(C=C3)F,Success,0.000973
41211954,C1CN(CCC1C(=O)N)C(=O)CC2=CSC(=N2)NC(=O)NC3=CC=C(C=C3)F,-1.8447910398244858,strong_binder,Amine_primary,C18H20FN5O3S,7,71926135,CCC1=CN=C(S1)NC(=O)NCC(CC2=CC=C(C=C2)F)C(=O)N,Success,0.001008
41211954,C1CN(CCC1C(=O)N)C(=O)CC2=CSC(=N2)NC(=O)NC3=CC=C(C=C3)F,-1.8447910398244858,strong_binder,Amine_primary,C18H20FN5O3S,8,97059522,CCC1=CN=C(S1)NC(=O)NC[C@@H](CC2=CC=C(C=C2)F)C(=O)N,Success,0.001015
41211954,C1CN(CCC1C(=O)N)C(=O)CC2=CSC(=N2)NC(=O)NC3=CC=C(C=C3)F,-1.8447910398244858,strong_binder,Amine_primary,C18H20FN5O3S,9,90738798,C1CC1C(=O)NCCC2=CSC(=N2)NC(=O)NCC3=CC(=CC=C3)F,Success,0.001020
41211954,C1CN(CCC1C(=O)N)C(=O)CC2=CSC(=N2)NC(=O)NC3=CC=C(C=C3)F,-1.8447910398244858,strong_binder,Amine_primary,C18H20FN5O3S,10,97059523,CCC1=CN=C(S1)NC(=O)NC[C@H](CC2=CC=C(C=C2)F)C(=O)N,Success,0.001020
41211954,C1CN(CCC1C(=O)N)C(=O)CC2=CSC(=N2)NC(=O)NC3=CC=C(C=C3)F,-1.8447910398244858,strong_binder,Amine_primary,C18H20FN5O3S,11,91203321,C1CC1(C(=O)N)C(=O)NCCC2=CSC(=N2)NC(=O)NCC3=CC(=CC=C3)F,Success,0.001022
41211954,C1CN(CCC1C(=O)N)C(=O)CC2=CSC(=N2)NC(=O)NC3=CC=C(C=C3)F,-1.8447910398244858,strong_binder,Amine_primary,C18H20FN5O3S,12,41211796,C1CCC(C1)NC(=O)CC2=CSC(=N2)NC(=O)NC3=CC=C(C=C3)F,Success,0.001032
41211954,C1CN(CCC1C(=O)N)C(=O)CC2=CSC(=N2)NC(=O)NC3=CC=C(C=C3)F,-1.8447910398244858,strong_binder,Amine_primary,C18H20FN5O3S,13,41211785,CC(C)CNC(=O)CC1=CSC(=N1)NC(=O)NC2=CC=C(C=C2)F,Success,0.001032
41211954,C1CN(CCC1C(=O)N)C(=O)CC2=CSC(=N2)NC(=O)NC3=CC=C(C=C3)F,-1.8447910398244858,strong_binder,Amine_primary,C18H20FN5O3S,14,87095625,CN(CC1=CSC(=N1)NC(=O)NCC2=CC(=CC=C2)F)C(=O)C3(CC3)C(=O)N,Success,0.001034
41211954,C1CN(CCC1C(=O)N)C(=O)CC2=CSC(=N2)NC(=O)NC3=CC=C(C=C3)F,-1.8447910398244858,strong_binder,Amine_primary,C18H20FN5O3S,15,44922372,CCC(C)NC(=O)CC1=CSC(=N1)NC(=O)NC2=CC=C(C=C2)F,Success,0.001051
69883357,CC1=CC(=NC2=CC=C(C=C2)CC=NN=C(N)N)N=C(N1C)N,-2.163860037922973,strong_binder,Azine,C15H20N8,6,20216381,CCCCN=CNC1=CC=CC(=C1)C2=CSC(=N2)N=C(N)N,Success,0.001059
69883357,CC1=CC(=NC2=CC=C(C=C2)CC=NN=C(N)N)N=C(N1C)N,-2.163860037922973,strong_binder,Azine,C15H20N8,7,105470215,CC(C)C1=C(N=C(N1)N)C2=CC(=CC=C2)N,Success,0.001076
69883357,CC1=CC(=NC2=CC=C(C=C2)CC=NN=C(N)N)N=C(N1C)N,-2.163860037922973,strong_binder,Azine,C15H20N8,8,20216459,CCC(C)N=CNC1=CC=CC(=C1)C2=CSC(=N2)N=C(N)N,Success,0.001082
69883357,CC1=CC(=NC2=CC=C(C=C2)CC=NN=C(N)N)N=C(N1C)N,-2.163860037922973,strong_binder,Azine,C15H20N8,9,168602169,CCN(C1=CC=C(C=C1)N=C(N)N=C(N)N)C2=NC(=CC(=N2)C)C,Success,0.001094
69883357,CC1=CC(=NC2=CC=C(C=C2)CC=NN=C(N)N)N=C(N1C)N,-2.163860037922973,strong_binder,Azine,C15H20N8,10,20213580,CC(C)N=CNC1=CC=C(C=C1)C2=CN=C(N2)N,Success,0.001104
69883357,CC1=CC(=NC2=CC=C(C=C2)CC=NN=C(N)N)N=C(N1C)N,-2.163860037922973,strong_binder,Azine,C15H20N8,11,153894153,CC(C)CN(C=N)C1=CC=CC(=C1)C2=CSC(=N2)N=C(N)N,Success,0.001105
69883357,CC1=CC(=NC2=CC=C(C=C2)CC=NN=C(N)N)N=C(N1C)N,-2.163860037922973,strong_binder,Azine,C15H20N8,12,149980414,CCCCN(C=N)C1=CC=CC(=C1)C2=CSC(=N2)N=C(N)N,Success,0.001120
69883357,CC1=CC(=NC2=CC=C(C=C2)CC=NN=C(N)N)N=C(N1C)N,-2.163860037922973,strong_binder,Azine,C15H20N8,13,168604692,C1CCN2C=C(N=C2C1)C3=CC=C(C=C3)N=C(N)N=C(N)N,Success,0.001140
69883357,CC1=CC(=NC2=CC=C(C=C2)CC=NN=C(N)N)N=C(N1C)N,-2.163860037922973,strong_binder,Azine,C15H20N8,14,153894152,CCC(C)N(C=N)C1=CC=CC(=C1)C2=CSC(=N2)N=C(N)N,Success,0.001144
69883357,CC1=CC(=NC2=CC=C(C=C2)CC=NN=C(N)N)N=C(N1C)N,-2.163860037922973,strong_binder,Azine,C15H20N8,15,148411369,CSCC1=CC=C(C=C1)N=C(N)N,Success,0.001155
120318727,CCOC(=O)C1=NN(C(C1)C(=O)NC2=CC=C(C=C2)OCCN)C3=CC=CC=C3,-1.8115483969449997,strong_binder,Hydrazone,C21H24N4O4,6,52524877,CCOC(=O)C1=NN([C@H](C1)C(=O)NC2=CC(=CC(=C2)OC)OC)C3=CC=CC=C3,Success,0.000904
120318727,CCOC(=O)C1=NN(C(C1)C(=O)NC2=CC=C(C=C2)OCCN)C3=CC=CC=C3,-1.8115483969449997,strong_binder,Hydrazone,C21H24N4O4,7,51135563,CCOC(=O)C1=NN(C(C1)C(=O)NC2=CC(=CC(=C2)OC)OC)C3=CC=CC=C3,Success,0.000922
120318727,CCOC(=O)C1=NN(C(C1)C(=O)NC2=CC=C(C=C2)OCCN)C3=CC=CC=C3,-1.8115483969449997,strong_binder,Hydrazone,C21H24N4O4,8,55755423,CCCOC(=O)C1=CC=C(C=C1)NC(=O)COCCOC2=CC=CC=C2,Success,0.000949
120318727,CCOC(=O)C1=NN(C(C1)C(=O)NC2=CC=C(C=C2)OCCN)C3=CC=CC=C3,-1.8115483969449997,strong_binder,Hydrazone,C21H24N4O4,9,4875516,COC1=CC=CC(=C1)C=C(C2=CC=CC=C2)C(=O)OCC(=O)NCC3CCCO3,Success,0.000952
120318727,CCOC(=O)C1=NN(C(C1)C(=O)NC2=CC=C(C=C2)OCCN)C3=CC=CC=C3,-1.8115483969449997,strong_binder,Hydrazone,C21H24N4O4,10,55753076,CCCCOC(=O)C1=CC=C(C=C1)NC(=O)COCCOC2=CC=CC=C2,Success,0.000959
120318727,CCOC(=O)C1=NN(C(C1)C(=O)NC2=CC=C(C=C2)OCCN)C3=CC=CC=C3,-1.8115483969449997,strong_binder,Hydrazone,C21H24N4O4,11,84405153,CC1=CC(=CC=C1)NC(=O)COCCCOC2=CC=C(C=C2)C(=O)OC,Success,0.000983
120318727,CCOC(=O)C1=NN(C(C1)C(=O)NC2=CC=C(C=C2)OCCN)C3=CC=CC=C3,-1.8115483969449997,strong_binder,Hydrazone,C21H24N4O4,12,56507250,CCOC1=CC=CC(=C1)NC(=O)C2CC(=NN2C3=CC=CC=C3)C(=O)OCC,Success,0.001002
120318727,CCOC(=O)C1=NN(C(C1)C(=O)NC2=CC=C(C=C2)OCCN)C3=CC=CC=C3,-1.8115483969449997,strong_binder,Hydrazone,C21H24N4O4,13,120926573,COC1=CC(=CC=C1)OC2=CC=C(C=C2)NC(=O)C3(CCNCC3)N4C=CC=N4,Success,0.001002
120318727,CCOC(=O)C1=NN(C(C1)C(=O)NC2=CC=C(C=C2)OCCN)C3=CC=CC=C3,-1.8115483969449997,strong_binder,Hydrazone,C21H24N4O4,14,56453040,CCOC(=O)C1=NN(C(C1)C(=O)NC2=CC(=C(C=C2)OC)OC)C3=CC=CC=C3,Success,0.001012
120318727,CCOC(=O)C1=NN(C(C1)C(=O)NC2=CC=C(C=C2)OCCN)C3=CC=CC=C3,-1.8115483969449997,strong_binder,Hydrazone,C21H24N4O4,15,4874973,COC1=CC=CC=C1C=C(C2=CC=CC=C2)C(=O)OCC(=O)NCC3CCCO3,Success,0.001012
58870531,C(COCCOCCOC(=O)C(F)(F)SOOO)O,-0.026392012834605794,weak_binder,Hydroperoxide,C8H14F2O8S,1,58870519,COCCOCCOC(=O)C(F)(F)SOOO,Success,0.001180
58870531,C(COCCOCCOC(=O)C(F)(F)SOOO)O,-0.026392012834605794,weak_binder,Hydroperoxide,C8H14F2O8S,2,59814294,C(COCCOCCOC(=O)COC(=O)C(F)(F)SOOO)O,Success,0.001347
58870531,C(COCCOCCOC(=O)C(F)(F)SOOO)O,-0.026392012834605794,weak_binder,Hydroperoxide,C8H14F2O8S,3,58937304,COCCOCCOCCOC(=O)C(F)(F)SOOO,Success,0.001439
58870531,C(COCCOCCOC(=O)C(F)(F)SOOO)O,-0.026392012834605794,weak_binder,Hydroperoxide,C8H14F2O8S,4,58870527,C(COCCOCCOC(=O)C(F)(F)S(=O)(=O)O)O,Success,0.001477
58870531,C(COCCOCCOC(=O)C(F)(F)SOOO)O,-0.026392012834605794,weak_binder,Hydroperoxide,C8H14F2O8S,5,175224532,C(COCCOCCOC(=O)C(F)(F)F)O,Success,0.001528
20655987,CC1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2C)NC(=O)C)S(=O)(=O)O,-1.7119963765144348,strong_binder,Sulfonic_acid,C17H19N3O5S,6,138395664,CCNC(=O)NS(=O)(=O)C1=C(C=CN=C1)NC2=CC=CC=C2C,Success,0.001258
20655987,CC1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2C)NC(=O)C)S(=O)(=O)O,-1.7119963765144348,strong_binder,Sulfonic_acid,C17H19N3O5S,7,17269435,CC1=CC(=C(C=C1)NC(=O)NNS(=O)(=O)C2=CC=C(C=C2)NC(=O)C)C,Success,0.001292
20655987,CC1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2C)NC(=O)C)S(=O)(=O)O,-1.7119963765144348,strong_binder,Sulfonic_acid,C17H19N3O5S,8,125620209,CC1=C(C=CC(=C1)S(=O)(=O)NC2=CC=CC(=C2)NC(=O)C)NC(=O)C,Success,0.001298
20655987,CC1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2C)NC(=O)C)S(=O)(=O)O,-1.7119963765144348,strong_binder,Sulfonic_acid,C17H19N3O5S,9,125616918,CC1=C(C=CC(=C1)S(=O)(=O)NC2=CC=C(C=C2)NC(=O)C)NC(=O)C,Success,0.001309
20655987,CC1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2C)NC(=O)C)S(=O)(=O)O,-1.7119963765144348,strong_binder,Sulfonic_acid,C17H19N3O5S,10,39977426,CC1=C(C=C(C=C1)C(=O)O)S(=O)(=O)NC2=CC=CC(=C2C)NC(=O)C,Success,0.001316
20655987,CC1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2C)NC(=O)C)S(=O)(=O)O,-1.7119963765144348,strong_binder,Sulfonic_acid,C17H19N3O5S,11,125548197,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C3C(=C2)NC(=O)N3)N(C)C,Success,0.001322
20655987,CC1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2C)NC(=O)C)S(=O)(=O)O,-1.7119963765144348,strong_binder,Sulfonic_acid,C17H19N3O5S,12,18552695,CC1=CC(=C(C=C1NC(=O)C)S(=O)(=O)NC2=CC=CC(=C2)C(=O)O)C,Success,0.001329
20655987,CC1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2C)NC(=O)C)S(=O)(=O)O,-1.7119963765144348,strong_binder,Sulfonic_acid,C17H19N3O5S,13,7312201,CC1=CC(=C(C=C1NC(=O)C)S(=O)(=O)NC2=CC=C(C=C2)C(=O)O)C,Success,0.001335
20655987,CC1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2C)NC(=O)C)S(=O)(=O)O,-1.7119963765144348,strong_binder,Sulfonic_acid,C17H19N3O5S,14,12457653,CCNC(=O)NS(=O)(=O)C1=C(C=CN=C1)NC2=CC=CC(=C2)C,Success,0.001345
20655987,CC1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2C)NC(=O)C)S(=O)(=O)O,-1.7119963765144348,strong_binder,Sulfonic_acid,C17H19N3O5S,15,69345551,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2=CC=CC(=C2)NC(=O)C,Success,0.001345
19827565,C(=O)C(=O)S,-0.4586117267610206,weak_binder,Thiol,C2H2O2S,1,174497620,C(=O)C(=O)SS,Success,0.002528
19827565,C(=O)C(=O)S,-0.4586117267610206,weak_binder,Thiol,C2H2O2S,2,91298647,C#CC(=O)C=O,Success,0.002615
19827565,C(=O)C(=O)S,-0.4586117267610206,weak_binder,Thiol,C2H2O2S,3,129693563,C(=O)C(=O)C(=O)S,Success,0.003470
19827565,C(=O)C(=O)S,-0.4586117267610206,weak_binder,Thiol,C2H2O2S,4,173277898,C(=O)C1C(=O)C(=O)SN1,Success,0.004294
19827565,C(=O)C(=O)S,-0.4586117267610206,weak_binder,Thiol,C2H2O2S,5,54284967,C(=O)C(=O)SC(=O)C=O,Success,0.004460
18491849,CC(C(=O)NC(CO)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CN,-1.7218572497369564,strong_binder,Amide_O,C17H24N4O7,6,18492133,CC(C(=O)O)NC(=O)C(CO)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CN,Success,0.000242
18491849,CC(C(=O)NC(CO)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CN,-1.7218572497369564,strong_binder,Amide_O,C17H24N4O7,7,18235675,CC(C(=O)NCC(=O)NC(CO)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)N,Success,0.000290
18491849,CC(C(=O)NC(CO)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CN,-1.7218572497369564,strong_binder,Amide_O,C17H24N4O7,8,19953084,CC(C(=O)O)NC(=O)C(CO)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)N,Success,0.000295
18491849,CC(C(=O)NC(CO)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CN,-1.7218572497369564,strong_binder,Amide_O,C17H24N4O7,9,18238688,CC(C(=O)NC(CO)C(=O)NCC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)N,Success,0.000298
18491849,CC(C(=O)NC(CO)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CN,-1.7218572497369564,strong_binder,Amide_O,C17H24N4O7,10,20045014,CC(C(=O)O)NC(=O)CNC(=O)C(CO)NC(=O)C(CC1=CC=C(C=C1)O)N,Success,0.000301
18491849,CC(C(=O)NC(CO)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CN,-1.7218572497369564,strong_binder,Amide_O,C17H24N4O7,11,18235732,CC(C(=O)NCC(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CO)C(=O)O)N,Success,0.000409
18491849,CC(C(=O)NC(CO)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CN,-1.7218572497369564,strong_binder,Amide_O,C17H24N4O7,12,18487829,CC(C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)NC(=O)CNC(=O)CN)O,Success,0.000411
18491849,CC(C(=O)NC(CO)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CN,-1.7218572497369564,strong_binder,Amide_O,C17H24N4O7,13,18491193,CC(C(C(=O)NCC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)NC(=O)CN)O,Success,0.000412
18491849,CC(C(=O)NC(CO)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CN,-1.7218572497369564,strong_binder,Amide_O,C17H24N4O7,14,18239880,CC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NCC(=O)NC(CO)C(=O)O)N,Success,0.000422
18491849,CC(C(=O)NC(CO)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CN,-1.7218572497369564,strong_binder,Amide_O,C17H24N4O7,15,20020566,CC(C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CNC(=O)C(CO)N,Success,0.000428
87273691,C1CSSC1CCCCCNC2=CC(=C(C=C2)O)C(=O)O,-1.9202685505152886,strong_binder,Disulfide,C15H21NO3S2,6,80111968,CC1=CC(=CC(=C1N)C(=O)O)N(C)C2CCSC2,Success,0.000961
87273691,C1CSSC1CCCCCNC2=CC(=C(C=C2)O)C(=O)O,-1.9202685505152886,strong_binder,Disulfide,C15H21NO3S2,7,105820640,CSC1(CCCC1)CNC2=C(C=NC=C2)C(=O)O,Success,0.000974
87273691,C1CSSC1CCCCCNC2=CC(=C(C=C2)O)C(=O)O,-1.9202685505152886,strong_binder,Disulfide,C15H21NO3S2,8,105813498,CC1=CC(=CC(=C1N)C(=O)O)NCC2(CCC2)SC,Success,0.000974
87273691,C1CSSC1CCCCCNC2=CC(=C(C=C2)O)C(=O)O,-1.9202685505152886,strong_binder,Disulfide,C15H21NO3S2,9,80596473,CC1=CC(=CC(=C1N)C(=O)O)NCC2CCCCS2,Success,0.000976
87273691,C1CSSC1CCCCCNC2=CC(=C(C=C2)O)C(=O)O,-1.9202685505152886,strong_binder,Disulfide,C15H21NO3S2,10,116395252,CC1C(SCCN1C2=CC(=C(C(=C2)C)N)C(=O)O)C,Success,0.000978
87273691,C1CSSC1CCCCCNC2=CC(=C(C=C2)O)C(=O)O,-1.9202685505152886,strong_binder,Disulfide,C15H21NO3S2,11,116404076,CC1=CC(=CC(=C1N)C(=O)O)N2CCSC(C2)(C)C,Success,0.000979
87273691,C1CSSC1CCCCCNC2=CC(=C(C=C2)O)C(=O)O,-1.9202685505152886,strong_binder,Disulfide,C15H21NO3S2,12,105869771,CC1=CC(=CC(=C1N)C(=O)O)NC2CCC(C2)SC,Success,0.000983
87273691,C1CSSC1CCCCCNC2=CC(=C(C=C2)O)C(=O)O,-1.9202685505152886,strong_binder,Disulfide,C15H21NO3S2,13,80111574,CC1CN(CC(S1)C)C2=CC(=C(C(=C2)C)N)C(=O)O,Success,0.000992
87273691,C1CSSC1CCCCCNC2=CC(=C(C=C2)O)C(=O)O,-1.9202685505152886,strong_binder,Disulfide,C15H21NO3S2,14,105859323,CC1=CC(=CC(=C1N)C(=O)O)NC2CCCC2SC,Success,0.000997
87273691,C1CSSC1CCCCCNC2=CC(=C(C=C2)O)C(=O)O,-1.9202685505152886,strong_binder,Disulfide,C15H21NO3S2,15,116399763,CCC1CN(CCS1)C2=CC(=C(C(=C2)C)N)C(=O)O,Success,0.000997
87986620,C[C@]12C[C@@H]3[C@@]4(O3)[C@H]([C@@H]1CC[C@]2(CCC(=O)OC)O)CCC5=CC(=O)C(=C)C[C@]45C,-1.7302780598404297,strong_binder,Epoxide,C24H32O5,6,60081233,C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4C25C(O5)C[C@]6([C@H]4CC[C@]6(CCC(=O)OC)O)C,Success,0.000478
87986620,C[C@]12C[C@@H]3[C@@]4(O3)[C@H]([C@@H]1CC[C@]2(CCC(=O)OC)O)CCC5=CC(=O)C(=C)C[C@]45C,-1.7302780598404297,strong_binder,Epoxide,C24H32O5,7,161550334,C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4C25C(O5)C[C@@]6([C@H]4CC[C@]6(CCC(=O)OC)O)C,Success,0.000479
87986620,C[C@]12C[C@@H]3[C@@]4(O3)[C@H]([C@@H]1CC[C@]2(CCC(=O)OC)O)CCC5=CC(=O)C(=C)C[C@]45C,-1.7302780598404297,strong_binder,Epoxide,C24H32O5,8,60077479,C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4[C@]25[C@@H](O5)C[C@]6([C@H]4CC[C@]6(CCC(=O)OC)O)C,Success,0.000487
87986620,C[C@]12C[C@@H]3[C@@]4(O3)[C@H]([C@@H]1CC[C@]2(CCC(=O)OC)O)CCC5=CC(=O)C(=C)C[C@]45C,-1.7302780598404297,strong_binder,Epoxide,C24H32O5,9,59112021,C[C@]12CCC(=O)C=C1C3CC3[C@@H]4[C@]25C(O5)C[C@]6([C@H]4CC[C@]6(CCC(=O)OC)O)C,Success,0.000489
87986620,C[C@]12C[C@@H]3[C@@]4(O3)[C@H]([C@@H]1CC[C@]2(CCC(=O)OC)O)CCC5=CC(=O)C(=C)C[C@]45C,-1.7302780598404297,strong_binder,Epoxide,C24H32O5,10,89339867,C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4C25[C@H](O5)C[C@]6([C@H]4CC[C@]6(CCC(=O)OC)O)C,Success,0.000489
87986620,C[C@]12C[C@@H]3[C@@]4(O3)[C@H]([C@@H]1CC[C@]2(CCC(=O)OC)O)CCC5=CC(=O)C(=C)C[C@]45C,-1.7302780598404297,strong_binder,Epoxide,C24H32O5,11,58584346,C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4C25[C@@H](O5)CC6([C@H]4CC[C@]6(CCC(=O)OC)O)C,Success,0.000492
87986620,C[C@]12C[C@@H]3[C@@]4(O3)[C@H]([C@@H]1CC[C@]2(CCC(=O)OC)O)CCC5=CC(=O)C(=C)C[C@]45C,-1.7302780598404297,strong_binder,Epoxide,C24H32O5,12,140434637,C[C@]12CCC(=O)C=C1C3CC3[C@@H]4[C@]25[C@H](O5)CC6(C4CC[C@]6(CCC(=O)OC)O)C,Success,0.000498
87986620,C[C@]12C[C@@H]3[C@@]4(O3)[C@H]([C@@H]1CC[C@]2(CCC(=O)OC)O)CCC5=CC(=O)C(=C)C[C@]45C,-1.7302780598404297,strong_binder,Epoxide,C24H32O5,13,58606555,C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4C25[C@@H](O5)C[C@]6([C@H]4CC[C@]6(CCC(=O)OC)O)C,Success,0.000500
87986620,C[C@]12C[C@@H]3[C@@]4(O3)[C@H]([C@@H]1CC[C@]2(CCC(=O)OC)O)CCC5=CC(=O)C(=C)C[C@]45C,-1.7302780598404297,strong_binder,Epoxide,C24H32O5,14,59896831,C[C@]12CCC(=O)C=C1C3CC3[C@@H]4[C@]25[C@@H](O5)CC6(C4CC[C@]6(CCC(=O)OC)O)C,Success,0.000504
87986620,C[C@]12C[C@@H]3[C@@]4(O3)[C@H]([C@@H]1CC[C@]2(CCC(=O)OC)O)CCC5=CC(=O)C(=C)C[C@]45C,-1.7302780598404297,strong_binder,Epoxide,C24H32O5,15,145844854,C[C@]12CCC(=O)C=C1C3CC3[C@@H]4C25[C@H](O5)C[C@]6([C@H]4CC[C@]6(CCC(=O)OC)O)C,Success,0.000510
3398685,CC(C(=O)NN=CC1=C(C=CC(=C1)Br)OCC#C)NC(=O)CC2=CC=C(C=C2)OC,-1.7768806666138062,strong_binder,Hydrazone,C22H22BrN3O4,6,3974690,CC(C(=O)NN=CC1=CC=CC=C1OCC#C)NC(=O)CC2=CC=C(C=C2)OC,Success,0.001052
3398685,CC(C(=O)NN=CC1=C(C=CC(=C1)Br)OCC#C)NC(=O)CC2=CC=C(C=C2)OC,-1.7768806666138062,strong_binder,Hydrazone,C22H22BrN3O4,7,5163981,CC(C(=O)NC1=CC=C(C=C1)OC)C(=O)NN=CC2=C(C=CC(=C2)Br)OCC#C,Success,0.001058
3398685,CC(C(=O)NN=CC1=C(C=CC(=C1)Br)OCC#C)NC(=O)CC2=CC=C(C=C2)OC,-1.7768806666138062,strong_binder,Hydrazone,C22H22BrN3O4,8,72142809,CC(=NNC(=O)COC1=CC=C(C=C1)OC)CC(=O)NC2=CC(=CC=C2)I,Success,0.001113
3398685,CC(C(=O)NN=CC1=C(C=CC(=C1)Br)OCC#C)NC(=O)CC2=CC=C(C=C2)OC,-1.7768806666138062,strong_binder,Hydrazone,C22H22BrN3O4,9,3329779,CC(=NNC(=O)COC1=CC=C(C=C1)OC)CC(=O)NC2=CC(=CC=C2)Br,Success,0.001114
3398685,CC(C(=O)NN=CC1=C(C=CC(=C1)Br)OCC#C)NC(=O)CC2=CC=C(C=C2)OC,-1.7768806666138062,strong_binder,Hydrazone,C22H22BrN3O4,10,3550977,CC(=NNC(=O)COC1=CC=C(C=C1)OC)CC(=O)NC2=CC=C(C=C2)I,Success,0.001115
